Number	Datei	Textsorte	Jahr	Kontext_links	Keyword	Kontext_rechts	Lemma
412157	237.xml	UN	1650	  wer halt mich ich spring in den Bornnen Zu diesen figuralgeschrey kam dann das vbrige ganze Choral--Geheul indem die andern 	Weiber	 alle mit Naseschneutzen räusperen husten schnupffen schluxen kluxen ritschen wischen wäschen klappern vnd bappeln zugestimmet daß ich kein Wort verstehen	Weib
412192	237.xml	UN	1650	  zugestimmet daß ich kein Wort verstehen konte was mehr geredet oder gesagt worden Dieses alles sprach der Alte ist der 	Weiber	 Ordnung vnd Weise vnd meines erachtens ihre gewöhnliche purgation vnd Artzney in dem sie die boßhafftige Feuchtigkeiten vnnd hartnäkigte Flüsse	Weib
412719	237.xml	UN	1650	  quisquislaudari Gellia quaerit Ille dolet vere qui sine teste dolet Bald auch wird eine ihrer vertrauten kommen vnd nach der 	Weiber	 art ex lachrymis in risum mota sagen Liebe Gespiele nur frisch vnd guets muhts was Elements soll das verfluchte trauren	Weib
413052	237.xml	UN	1650	  nit veracht han i thu mi der guotä vorsorg von Hertzä bedanckä rc Siehe mein lieber Sohn diß ist der 	Weiber	 allermeistes Wesen hi sunt viduarum mores priusquam mortuus elatus est aede vivus alius elevatus est in corde Der Mann ist	Weib
450397	245.xml	CB	1599	  Hauß sasse vnd da er sein Erbgut von seinem Schwaͤher Gonzalo hatt empfangen Er hatte Pferd bey sich vnd viel 	Weiber	 vnd Jndianische Leibeygnen Wie alle die Wasserfluͤß durch#einanderlauffen wie das Landt in seinen Grentzen ligt den Passz welchen Ximenes hat	Weib
450867	245.xml	CB	1599	  fuͤr eine gewisse Warheit ist gesagt worden vnd ich von eim Cassiqui oder Herrn in der Riuier habe verstanden Diese 	Weiber	 wohnen an der Suidseiten deß Flusses in der Prouintz oder Landtschafft Topago vnd jre groͤste Macht vnd meister Auffenthalt ist	Weib
453443	245.xml	CB	1599	  Canoas vber die Fluͤß Baremia Panoroma vn̅ Dissequebo zu fahren welche an der Suidseiten deß Flusses Oronoque ligen da sie 	Weiber	 vnd Kinder von den Canibalibus vnd Menschenfressern kauffen Denn es ist solch ein vnmenschlich Volck daß sie vmb oder Beyhel	Weib
480746	253.xml	CB	2. H. 15. Jh.	  den coph das her ouch do starp Alsso begyngk her zwene totslege uf das mal Nu worden om seyne beide 	weiber	 yn dem aldir alsso gram unde toten ym alsso vil leides das her forchte sie erworgitten on unde sprach zu	Weib
481321	253.xml	CB	2. H. 15. Jh.	  got vorflucht hatte wen das hilden sie bis uff die sobinde gebort die weile Kayn lebitte Dornoch sso nomen sie 	weiber	 von Kayns geslechte umbe des willen das sie schone waren unde dorvmbe sso plagitte sie got an yren kyndern die	Weib
497067	255.xml	CB	1599	  mit Honig schmiren vnd den Fliegen vorgestellet Den Ander hat er Nacket in ein Bette schmieden lassen vnnd etliche vnzuͤchtige 	Weiber	 die jhn zur vnkeuscheit Reitzeten fuͤrsteln lassen Da hat er seine Zungen zerbissen vnnd die Bubin vnter das Angesicht mit	Weib
405185	237.xml	UN	1650	  ihr wider vns zu betten gelehret vnd gewohnet seit Libera nos Domine Mich wunderte aber daß er nichts von den 	Weiberen	 gesagt hatte bevorab weil sie rechte Diebe vnd billich vnder solche Zunfft wegen Handwercks hätten gezehlet werden sollen Darauf der	Weib
34200	115.xml	CB	1557	  denselben hart geschlagen worden Der Hans hat am ersten sein Stuel oder gesaͤß zu der Mosqua mit gemeüern erpaut den 	weibern	 ist er so haͤssig gewest wann jme die begegnet sein sy von seinem angesicht jaͤmerlichen erschrocken Die armen welche von	Weib
92548	125.xml	RE	1582	  dem riemen darumbgeschlagen ziehen Zuͦ letst zwagens auch den leüten vnd vermischen zu zeiten mit jrer Laugen sonderlich aber den 	Weibern	 ein Eschenfarbe Erden so sie Malun nennent den kopff zuͦ saͤubern vnd lange haar zumachen Sie haben auch sonst ein	Weib
151248	137.xml	CB	1668	  es sich endlich in einer nacht bey einem Dantz-- und Freudenmahl daß die Ritter und Edlen mit der Burger ihren 	Weibern	 und Toͤchtern sich etwas gemein machten wie dann die Nacht die Lieb und der Wein zu dergleichen Uppigkeit anlaß zugeben	Weib
209085	147.xml	UN	1684	  freylich wer kleine Schaden groß und geringe Zufaͤlle erschrecklich macht der kan grosse Discretion fodern und hat bey den alten 	Weibern	 desto groͤssern Respect zu hoffen Phil Der Herr lasse sich weisen Die Qvacksalber sind aus Sicilien verbannet Aber daß die	Weib
302753	221.xml	UN	1392	  bedorftistu der klughait mit der du dir selb breht so grozz laid ez sol kain weiser mann nimmer getruen den 	weibern	 wann si allweg unstet sind mit irem sinn wann der weib mut si siend jung oder alt ist allweg wankel	Weib
405213	237.xml	UN	1650	  vnd billich vnder solche Zunfft wegen Handwercks hätten gezehlet werden sollen Darauf der besessene antwortete O dencket mir nichts von 	Weibern	 laßt sie wo sie sind wir haben ihrer in der Hölle so genug wir sind deren so vberdrüssig vnd müde	Weib
450817	245.xml	CB	1599	  vnnd Stroͤmen so zwischen dem Oronoke vnd Amazones seyndt vnd war gar begierig die Warheit von den Kriegischen vnnd streitbaren 	Weibern	 zu erfahren dieweil es von etlichen geglaubt von etlichen nicht geglaubt wirdt Vnd wiewol ich von meinem Fuͤrnemmen etwas abweiche	Weib
450846	245.xml	CB	1599	  etlichen nicht geglaubt wirdt Vnd wiewol ich von meinem Fuͤrnemmen etwas abweiche muß ich dennoch melden wz mir von diesen 	Weibern	 fuͤr eine gewisse Warheit ist gesagt worden vnd ich von eim Cassiqui oder Herrn in der Riuier habe verstanden Diese	Weib
453564	245.xml	CB	1599	  nach dieser waren noch andere mehr die wenn sie nicht so braun weren gewesen jres Leibs Koͤmligkeit halben mit den 	Weibern	 in gantz Europa wol hetten moͤgen verglichen werden Sie handlen auch an den Riuieren mit Brot von Cassaui dessen sie	Weib
143782	135.xml	EB	1578	  des Gesetzs vnd dem volck des Euangelij Gott will das jederman selig werde wie denn die verheissung Gene von des 	weibes	 Samen vermag da verheissen wird das er der Schlangen kopff zutretten soll Ehe aber die selbe verheissung geleistet vnd erfuͤllet	Weib
479292	253.xml	CB	2. H. 15. Jh.	  sein unde her ssal die herschaft obir dich habin " Unde zu Adam sprach her " Dorvmbe das du deynes 	weibes	 reden hast gehorchet unde hast von des bowmes fruchten gessen den ich dir vorboten hatte so ist das ertreich yn	Weib
30901	115.xml	CB	1557	  außgethailt seinen Khindern dem IEROPOLKH Kyow dem OLECH die Drewlianer dem WOLODIMER Großneugarten dann die Neugartner haben aus anraitzung aines 	Weibs	 DOBRINA genannt denselben Volodimer zu ainem Fuͤrsten erworben Da zu Neugarten was ain Burger oder Jnwoner mit namen CALVWTZA der	Weib
330158	225.xml	EB	1557	  substantz vnd wesen des Leibs vnnd bluͦts Marie der hochgelobten Jungkfrawen vnnd muͦtter Gottes genom̅en hab Darumb er dann des 	weibs	 Same genennet Vnnd die Epistel zun Hebreern sagt Er habe den samen Abrahams an sich genom̅en welches flaisch so er	Weib
410856	237.xml	UN	1650	  vnd Bäslen vnnd anderer erbettener die der Leiche nachfolgeten vnd zu Ehren einem ihrer Freunde dem Witwer wegen seines verstorbenen 	Weibs	 das Geleyt gaben Er der Leydige war mit einem schwartzen Tüchin Mantel verhüllet biß auff den Boden hatte eine lange	Weib
410953	237.xml	UN	1650	  Weib die so inniglichen von ihrem Mann vnd Freunden wird beweinet vnd o Ein betrübter Mann der eines so Edelen 	Weibs	 muß beraubet leben Ach sprach der Alte mein Sohn nur gemach nur gemach tout beau nicht Urtheile so bald dann	Weib
501406	255.xml	CB	1599	  Koͤnig Dietterichen zu Fuß entschuͤldiget sich vnnd sprach Was er wider jnen gethan hette das were geschehen durch Raht seines 	Weibs	 deß Koͤnigs Schwester vnd Ritter Jrrings Da sprach der Ritter vnnd Verrhaͤter es were nicht also sondern erlogen vnd Zoch	Weib
309238	221.xml	UN	1392	  mit grozzem sig in die stat da fundend si nit dann weib und alt mann inn ez luffend diu edel 	weip	 und junkfrawen in der stat und westend nit waz si tun soltend wann si nindert warend und fluchend in die	Weib
478731	253.xml	CB	2. H. 15. Jh.	  Adam unde do nante her sie eyne menynne wenn sie von om kommen was dorvmb sso hat ein man sein 	weip	 lip vor muter vnde vater Disse zeit hat got alleyne gehirschet nu gebit her Adam die hirschaft uf dem ertreich	Weib
478912	253.xml	CB	2. H. 15. Jh.	  Evan " Worumbe hat uch got vorboten das ir nicht essit von allen bowmen der fruchte " Do antworte das 	weip	 " Das hat her gethan dorumbe das wir nicht sterben " Do antworte die slange " Ir sterbet zumale nicht	Weib
478970	253.xml	CB	2. H. 15. Jh.	  werden uwir ougen unde vornumfte uffgethan werden unde werdet alsso die gote das ir gut unde bosse wisset " Das 	weip	 sah die fruchte an das sie liplich unde schone zu essen waren unde geluste ir unde brach der epphel unde	Weib
479139	253.xml	CB	2. H. 15. Jh.	  denn das du von dem bowme den ich dir vorboten hatte gessen hast " unde do sprach Adam " Das 	weip	 das du mir zu eyner gesellynne gabist die gap mir der fruchte unde ich ass " Do sprach der herre	Weib
480281	253.xml	CB	2. H. 15. Jh.	  der gar vil unfüre uf ertreiche treib unde schalghaftigk genugk was her was der erste ebrecher wenn her do zwei 	weip	 nam unde got hat die ee gestift mit eyme manne und mit eyme weibe Der zweier weip die Lamech hatte	Weib
480298	253.xml	CB	2. H. 15. Jh.	  her do zwei weip nam unde got hat die ee gestift mit eyme manne und mit eyme weibe Der zweier 	weip	 die Lamech hatte der hiess eyne Ada unde die ander die hiess Sella von Adan gewan her eynen sson der	Weib
481589	253.xml	CB	2. H. 15. Jh.	  yn deme der geist des lebins ist unde vortilgen ich wil aber meynen frede mit dir setzen wen du dein 	weip	 unde deine ssone unde yre weip sullen in der arche bleiben unde nemen dor yn von allerley speisse die zu	Weib
481595	253.xml	CB	2. H. 15. Jh.	  ist unde vortilgen ich wil aber meynen frede mit dir setzen wen du dein weip unde deine ssone unde yre 	weip	 sullen in der arche bleiben unde nemen dor yn von allerley speisse die zu essen töugen von allen reynen thiren	Weib
483118	253.xml	CB	2. H. 15. Jh.	  den tag das man von om unde seynen dreien ssonen zalte das uf ertreiche waren tussent unde hundert man ane 	weip	 unde kinder die ungerechnet bleben unde alsso her do wart hundert unde nun unde funfzigk jar alt do starp her	Weib
484613	253.xml	CB	2. H. 15. Jh.	  konigk Nynus der gewan eynen sson der hiess Trebeta des muter starp zeitlichen do nam der konigk Nynus eyn ander 	weip	 die hiess Semeramis unde do der konigk Nynus gestarp do was Trebeta bey seynen jaren do wolde seyne stieffmuter Semeramis	Weib
484665	253.xml	CB	2. H. 15. Jh.	  konigynne bleiben mochte beide zu Babilonien unde zu Nynyve unde des en wolde der sson nicht thun Do dis das 	weip	 gesah do treip sie on von dem reiche das her vor on flien muste wenn sie wolden on toten unde	Weib
485576	253.xml	CB	2. H. 15. Jh.	  volk obir das rothe meer alsso Moyses wart achtzigk jar alt unde der israhelischen was sechs hundert tussent man ane 	weip	 unde kynder den volgitte konigk Pharo mit sechs hundert wagen unde funfzigk tussent gewoppenten die ertruncken - Hie endet sich	Weib
486486	253.xml	CB	2. H. 15. Jh.	  das thor errante unde yn die stat qwam unde der gebruchte her alsso seyner kebesen wenn her vor eyn eliches 	weip	 hatte Es waren dennoch drey konige mit on do mit namen Castor Pollux unde Peleus unde der hertzoge Nestor die	Weib
487180	253.xml	CB	2. H. 15. Jh.	  Venus " " Ist das du mir den apphel gebist ich wil dir zu kone geben das schonste unde edilste 	weip	 das alle Krichenlandt hat " " unde ich gap yr den apphel Dorumbe sso lasset mich lieber vater die holen	Weib
487344	253.xml	CB	2. H. 15. Jh.	  was ouch do hyn komen die unmessliche schone frawe Helena von der schonde man obir alle lant sagitte konigk Menelai 	weip	 unde der zweier konige Castor unde Pollux swester zu der qwam Paris yn deme tempel yn seynen koniglichen cleidern gar	Weib
488028	253.xml	CB	2. H. 15. Jh.	  das konigkreich zu Tryre unde buwete do Santwerffen unde Bunne unde Byngen unde nom do zu der ee eyn grosses 	weip	 die hie Theotonica die was ressengeschlechtis unde von dem stamme Trebetan des eldern unde ouch her ressen waren unde die	Weib
418592	241.xml	KT	14. Jh.	  gerungen der dogende nit von vochte der hellen dan von vocht und von minnen unses herren die er an sinem 	wercwibe	' die er gereinigit hat von sunden mit deme heiligeme geiste iroffenen sal Der prophete sprichit '' Sebinwerbe in deme dage'	Werkweib
424858	241.xml	KT	14. Jh.	  der altfrawen eine oder zwo durch die zucht zu hudene NA Von den die da sunderlich werk dunt Sint ein 	werkwib	 in deme clostere die wirken ir werk mit aller otmudkeide obe iz die ebdissen gehenget und iz daz ir keine	Werkweib
325549	223.xml	CB	1490	  Stilpon philosopho STilpon ist ein maister Cratis gewesen Vnnd gar hoch geachtet Diser als sein vaterland gancz erstoͤrt ward sein 	weÿbe	 vn̅ kinder hinder jm gelaßsen Vnd das er kaum durch das offenliche feüer entran vnd außkam ward gefragt von Demetrio	Weib
37205	115.xml	CB	1557	  Salomea im Closter sey schwanger vnnd trag lebendigs khind dem machten zway der ansechlichen Raͤtte des Schatzmaister vnnd Jacoben Masur 	weyber	 glauben als hetten sy das aus der Salomea mund gehort der Fuͤrst ist harrt darob bewegt worden die weiber von	Weib
322979	223.xml	CB	1490	  in die stat eemal vnd sÿ maͤnner waͤren worden Hat auch verordnet die junckfrauen zuͦ verheÿreten on heÿratguͦt darmit die 	weÿber	 nit von geltes wegen würden erwoͤlt Die verpflichtung vnd purde d` ee strencklicher gehalten würd so sÿ mit dem zaum	Weib
323373	223.xml	CB	1490	  ersamkeit zuͦ lernen beweget das etlich auß jnen gesehen soͤlten sein das sÿ vnkeüsch waͤren gancz vngelaubliche̅ wz Hat die 	weÿber	 vo̅ den mannen geschaiden vnd die kinder von vater vnnd muͦtter verlassen Vnd die zuͦ liebe der schaz vn̅ zuͦ	Weib
323441	223.xml	CB	1490	  abzetuͦn Vnd die in das haus der goͤttin Junonis getragen vnd d` goͤttin verordnet Vnd also gelernet dz zÿerlicheÿt d` 	weÿber	 seÿ die scham vnd nitt die klaider Es schreibt auch Thimeus der maister das die ju̅ckfrau Pÿthagore tochter ein vorgeerin	Weib
57554	121.xml	EB	um 1400	  also verr durch die wuͥsti brahten das si nieman̅ vorhten do tailten sy vns do ward ich vnd aines mannes 	wib	 aine̅ herren zetail vnd also fuͦrten sy vns aber fuͥrbas vnd muͦste[?] ain wil rennen vnd ain wil loͯffen vnd	Weib
57787	121.xml	EB	um 1400	  mir min herr mines getruͥwen dienstes loͯnen vnd gab mir die froͯwen duͥ och mit mir geuange̅ was ze ainem 	wib	 vnd ich versprach sy vnd seit im das ich cristen waͤr vnd das mir nit gezaͤm kaines mannes wib ze	Weib
57806	121.xml	EB	um 1400	  ainem wib vnd ich versprach sy vnd seit im das ich cristen waͤr vnd das mir nit gezaͤm kaines mannes 	wib	 ze niemen̅ die wil er lebti wan ir man ward och mit vns gefangen vnd ward aine̅ andern herren zetail	Weib
58109	121.xml	EB	um 1400	  aber mich zuͦ dem ersten ertoͤtest waͯr vmb wilt du sterben hab mich zuͦ ainer swester vnd nit zuͦ aine̅ 	wib	 ich wil dich haben zuͦ aine bruͦder vnd nit zuͦ ainem man soͤlten wir widerku̅men ich woͤlt an dis gevanknuͥst	Weib
64457	121.xml	EB	um 1400	  noch hinaht it werd vnd lauss mich geniessen das ich gottes creatur bin vnd erbarme dich vͥber ain armes ellendes 	wib	 der muͥnich begund sich erbarmen vͥber den der nie erbermd gewan vnd liess sy zuͦ im in die zell vnd	Weib
261539	211.xml	RE	Ende 14. Jh.	  iunge huͦnre vn̅ le̅berin fleisch vn̅ edil druben vn̅ lutern virnen win vn̅ sol man sich huͦten vor vnkvͥscheit mit 	wiben	 dez herzen frode vn̅ friheit ane boͤse geluste ist dem libe gar gesunt zorn sorge vn̅ widermuͦte swendet die craft	Weib
170749	141.xml	EB	A.-M. 14. Jh.	  inpunitus Non concupisces uxorem nec bovem nec asinum proximi tui nec omnia que possidet Dune solt niht gern dines ebencristen 	wibes	 noch viehes noch alles daz er besezzen hat Diz sint gotes gebot kurzelich geruͦrt viel mochte man gesprechen dar uͦf	Weib
210975	151.xml	CB	1360-1396	  die seulde lijfs vnd guͦtz versichert sijn Ind seulde komen vnd hulden dem Rad sij weulden yn beschirmen glych yren 	wijff	 vnd kinderen Ind vp dat geruchte so troyste sich alle man die des vnschuldich was Ind quamen alle zo hulden	Weib
212597	151.xml	CB	1360-1396	  die gemeynde vnder sich zo verdruͦcken want vil Luydtz do gewoinlichen wijn zapden gemeynlichen verdragen dat eyn yeclich man off 	wijff	 die wijn zappen weulde in Coelne der Stede eyn Jair lanck eyn pert halden seulde vp syne coste of anters	Weib
225272	153.xml	CB	1499	  here nam eyn ribbe van synre sijden vnd fult dye stat mit vleisch vnd viss der ribbe macht he eyn 	wijff	 Vnd do Ada̅ wacker wart braicht got dye vrauwe vur Adam dat he yr ouch eynen namen geue wye anderen	Weib
225319	153.xml	CB	1499	  sprach he dat beyn is van mynen beyne̅ vn̅ dat vleisch is van mynem vleisch vnd sall werden geheischen eyn 	wijff	 Vnd der name des wijffs sall genent werden Eua -n dat is zo sagen vp duytsche eyn moder aller leuendige̅	Weib
225487	153.xml	CB	1499	  as dye doctores meynen hauen Sij ouertreden dat gebot gotz want der nijdige vyant der duuell d` ginck an dat 	wijff	 ind brachte Sij dair zo dat Sij dat eynige gebot gotz ouermitz dye wijffsche lijchtferdicheyt ouertrat vnd brachte den man	Weib
227056	153.xml	CB	1499	  broeders rc Als geschreuen is in Genesi Abel als he ermort wart do was he alt iair vnd hadde noch 	wijff	 noch kind` vn̅ Adam syn vad` was alt iair Cay̅ NA iair Strabus spricht vn̅ ouch Comestor in scholastica historia	Weib
225324	153.xml	CB	1499	  van mynen beyne̅ vn̅ dat vleisch is van mynem vleisch vnd sall werden geheischen eyn wijff Vnd der name des 	wijffs	 sall genent werden Eua -n dat is zo sagen vp duytsche eyn moder aller leuendige̅ vnd is tzo geleuuen dat	Weib
